#time_tag                 density      speed        temperature 
 2023-07-17 00:00:00.000  0.02         378.5        156511      
 2023-07-17 00:01:00.000  0.03         406.4        165780      
 2023-07-17 00:02:00.000  0.03         427.2        162530      
 2023-07-17 00:03:00.000  0.03         429.3        160724      
 2023-07-17 00:04:00.000  0.03         422.6        184957      
 2023-07-17 00:05:00.000  0.03         425.8        240987      
 2023-07-17 00:06:00.000  0.04         431.1        258802      
 2023-07-17 00:07:00.000  0.03         421.3        231182      
 2023-07-17 00:08:00.000  0.03         435.3        229121      
 2023-07-17 00:09:00.000  0.04         454.1        273935      
 2023-07-17 00:10:00.000  0.03         437.6        228344      
 2023-07-17 00:11:00.000  0.02         435.0        187577      
 2023-07-17 00:12:00.000  0.03         445.1        246757      
 2023-07-17 00:13:00.000  0.02         472.3        533162      
 2023-07-17 00:14:00.000  0.02         474.7        263567      
 2023-07-17 00:15:00.000  0.02         466.3        197552      
 2023-07-17 00:16:00.000  0.07         476.9        215536      
 2023-07-17 00:17:00.000  0.07         466.0        197240      
 2023-07-17 00:18:00.000  0.08         474.5        253517      
 2023-07-17 00:19:00.000  0.07         469.5        238671      
 2023-07-17 00:20:00.000  0.05         451.0        134697      
 2023-07-17 00:21:00.000  0.05         477.5        195834      
 2023-07-17 00:22:00.000  0.07         525.5        373842      
 2023-07-17 00:23:00.000  0.07         551.7        521988      
 2023-07-17 00:24:00.000  0.07         550.3        516184      
 2023-07-17 00:25:00.000  0.10         542.4        488713      
 2023-07-17 00:26:00.000  0.08         529.3        462715      
 2023-07-17 00:27:00.000  0.05         549.8        485832      
 2023-07-17 00:28:00.000  0.07         501.8        277106      
 2023-07-17 00:29:00.000  0.03         460.2        103505      
 2023-07-17 00:30:00.000  0.08         494.0        337394      
 2023-07-17 00:31:00.000  0.08         495.9        327841      
 2023-07-17 00:32:00.000  0.07         489.1        286460      
 2023-07-17 00:33:00.000  0.06         497.4        339522      
 2023-07-17 00:34:00.000  0.06         503.5        378308      
 2023-07-17 00:35:00.000  0.07         510.8        379108      
 2023-07-17 00:36:00.000  0.08         512.7        368921      
 2023-07-17 00:37:00.000  0.06         503.3        333308      
 2023-07-17 00:38:00.000  0.05         486.9        249983      
 2023-07-17 00:39:00.000  0.07         482.2        208179      
 2023-07-17 00:40:00.000  0.08         513.6        301031      
 2023-07-17 00:41:00.000  0.08         502.2        247997      
 2023-07-17 00:42:00.000  0.06         523.6        449211      
 2023-07-17 00:43:00.000  0.06         514.0        287049      
 2023-07-17 00:44:00.000  0.06         523.5        319960      
 2023-07-17 00:45:00.000  0.07         512.9        297982      
 2023-07-17 00:46:00.000  0.08         511.1        364105      
 2023-07-17 00:47:00.000  0.09         500.5        287767      
 2023-07-17 00:48:00.000  0.08         501.1        268183      
 2023-07-17 00:49:00.000  0.09         497.4        317563      
 2023-07-17 00:50:00.000  0.09         481.5        315573      
 2023-07-17 00:51:00.000  0.08         471.0        279128      
 2023-07-17 00:52:00.000  0.09         463.3        232576      
 2023-07-17 00:53:00.000  0.10         458.0        202631      
 2023-07-17 00:54:00.000  0.10         458.3        213844      
 2023-07-17 00:55:00.000  0.10         452.8        223236      
 2023-07-17 00:56:00.000  0.10         463.8        227622      
 2023-07-17 00:57:00.000  0.10         462.1        223040      
 2023-07-17 00:58:00.000  0.12         450.2        193712      
 2023-07-17 00:59:00.000  0.11         442.4        200065      
 2023-07-17 01:00:00.000  0.10         453.4        200143      
 2023-07-17 01:01:00.000  0.12         441.4        183798      
 2023-07-17 01:02:00.000  0.14         434.1        170649      
 2023-07-17 01:03:00.000  0.13         434.0        164586      
 2023-07-17 01:04:00.000  0.12         448.3        173996      
 2023-07-17 01:05:00.000  0.10         460.2        187592      
 2023-07-17 01:06:00.000  0.09         479.3        273054      
 2023-07-17 01:07:00.000  0.09         479.3        281977      
 2023-07-17 01:08:00.000  0.08         469.7        234554      
 2023-07-17 01:09:00.000  0.08         466.4        237652      
 2023-07-17 01:10:00.000  0.08         464.0        235419      
 2023-07-17 01:11:00.000  0.07         467.7        190632      
 2023-07-17 01:12:00.000  0.07         467.6        211853      
 2023-07-17 01:13:00.000  0.07         465.4        308809      
 2023-07-17 01:14:00.000  0.08         462.2        186334      
 2023-07-17 01:15:00.000  0.08         468.0        182938      
 2023-07-17 01:16:00.000  0.09         460.1        141141      
 2023-07-17 01:17:00.000  0.08         460.8        125067      
 2023-07-17 01:18:00.000  0.08         457.6        124487      
 2023-07-17 01:19:00.000  0.08         450.6        151358      
 2023-07-17 01:20:00.000  0.08         450.9        143208      
 2023-07-17 01:21:00.000  0.07         451.2        173964      
 2023-07-17 01:22:00.000  0.08         448.6        191853      
 2023-07-17 01:23:00.000  0.08         448.3        176989      
 2023-07-17 01:24:00.000  0.07         453.6        193127      
 2023-07-17 01:25:00.000  0.08         454.6        232632      
 2023-07-17 01:26:00.000  0.09         450.5        209951      
 2023-07-17 01:27:00.000  0.08         452.1        138413      
 2023-07-17 01:28:00.000  0.09         446.2        118601      
 2023-07-17 01:29:00.000  0.08         462.8        192466      
 2023-07-17 01:30:00.000  0.08         462.4        192334      
 2023-07-17 01:31:00.000  0.08         457.4        190488      
 2023-07-17 01:32:00.000  0.08         442.6        138246      
 2023-07-17 01:33:00.000  0.07         438.7        181868      
 2023-07-17 01:34:00.000  0.07         442.2        207898      
 2023-07-17 01:35:00.000  0.07         441.5        229615      
 2023-07-17 01:36:00.000  0.07         440.9        190321      
 2023-07-17 01:37:00.000  0.07         437.7        205361      
 2023-07-17 01:38:00.000  0.07         435.4        175950      
 2023-07-17 01:39:00.000  0.07         435.7        138835      
 2023-07-17 01:40:00.000  0.07         441.8        170889      
 2023-07-17 01:41:00.000  0.07         450.1        213009      
 2023-07-17 01:42:00.000  0.06         453.6        246479      
 2023-07-17 01:43:00.000  0.06         452.4        280209      
 2023-07-17 01:44:00.000  0.06         445.1        188390      
 2023-07-17 01:45:00.000  0.08         438.8        241950      
 2023-07-17 01:46:00.000  0.08         441.0        237475      
 2023-07-17 01:47:00.000  0.08         436.0        206457      
 2023-07-17 01:48:00.000  0.08         435.3        360158      
 2023-07-17 01:49:00.000  0.06         428.5        220485      
 2023-07-17 01:50:00.000  0.06         428.3        225548      
 2023-07-17 01:51:00.000  0.05         443.8        218392      
 2023-07-17 01:52:00.000  0.06         444.3        253298      
 2023-07-17 01:53:00.000  0.05         417.9        184882      
 2023-07-17 01:54:00.000  0.06         423.4        205827      
 2023-07-17 01:55:00.000  0.06         435.1        211412      
 2023-07-17 01:56:00.000  0.05         438.9        234996      
 2023-07-17 01:57:00.000  0.06         445.0        281787      
 2023-07-17 01:58:00.000  0.06         444.0        226454      
 2023-07-17 01:59:00.000  0.05         437.6        225049      
 2023-07-17 02:00:00.000  0.06         429.6        343747      
 2023-07-17 02:01:00.000  0.04         398.3        140137      
 2023-07-17 02:02:00.000  0.05         426.5        166457      
 2023-07-17 02:03:00.000  0.05         426.5        166457      
 2023-07-17 02:04:00.000  0.06         424.8        338457      
 2023-07-17 02:05:00.000  0.07         433.7        232563      
 2023-07-17 02:06:00.000  0.06         440.9        174870      
 2023-07-17 02:07:00.000  0.07         433.5        252743      
 2023-07-17 02:08:00.000  0.07         433.9        208379      
 2023-07-17 02:09:00.000  0.07         434.7        187494      
 2023-07-17 02:10:00.000  0.06         436.0        174751      
 2023-07-17 02:11:00.000  0.07         431.0        239393      
 2023-07-17 02:12:00.000  0.08         423.1        276967      
 2023-07-17 02:13:00.000  0.06         419.8        248503      
 2023-07-17 02:14:00.000  0.06         424.3        247835      
 2023-07-17 02:15:00.000  0.06         431.9        245258      
 2023-07-17 02:16:00.000  0.06         427.5        257302      
 2023-07-17 02:17:00.000  0.07         434.8        230846      
 2023-07-17 02:18:00.000  0.07         432.9        244011      
 2023-07-17 02:19:00.000  0.07         417.6        226150      
 2023-07-17 02:20:00.000  0.06         427.4        224759      
 2023-07-17 02:21:00.000  0.06         431.3        238905      
 2023-07-17 02:22:00.000  0.07         424.1        197322      
 2023-07-17 02:23:00.000  0.06         435.6        265357      
 2023-07-17 02:24:00.000  0.06         434.3        249230      
 2023-07-17 02:25:00.000  0.06         433.4        250288      
 2023-07-17 02:26:00.000  0.07         427.0        258016      
 2023-07-17 02:27:00.000  0.07         426.9        202467      
 2023-07-17 02:28:00.000  0.06         433.0        201145      
 2023-07-17 02:29:00.000  0.05         433.5        254709      
 2023-07-17 02:30:00.000  0.05         432.9        284435      
 2023-07-17 02:31:00.000  0.06         436.4        341009      
 2023-07-17 02:32:00.000  0.05         433.6        331890      
 2023-07-17 02:33:00.000  0.07         435.6        355175      
 2023-07-17 02:34:00.000  0.06         436.8        310963      
 2023-07-17 02:36:00.000  0.07         442.5        268683      
 2023-07-17 02:37:00.000  0.06         436.6        211506      
 2023-07-17 02:38:00.000  0.06         426.8        209837      
 2023-07-17 02:39:00.000  0.05         416.6        203434      
 2023-07-17 02:40:00.000  0.05         426.6        221591      
 2023-07-17 02:41:00.000  0.06         420.9        234131      
 2023-07-17 02:42:00.000  0.07         417.7        233868      
 2023-07-17 02:43:00.000  0.08         424.2        218823      
 2023-07-17 02:44:00.000  0.09         428.7        216854      
 2023-07-17 02:45:00.000  0.08         427.5        223574      
 2023-07-17 02:46:00.000  0.08         428.6        229444      
 2023-07-17 02:47:00.000  0.08         436.0        239604      
 2023-07-17 02:48:00.000  0.10         444.3        212686      
 2023-07-17 02:49:00.000  0.14         458.5        246072      
 2023-07-17 02:50:00.000  0.21         460.4        165399      
 2023-07-17 02:51:00.000  0.25         448.3        167715      
 2023-07-17 02:52:00.000  0.27         447.7        230496      
 2023-07-17 02:53:00.000  0.27         461.7        242523      
 2023-07-17 02:54:00.000  0.22         455.1        207175      
 2023-07-17 02:55:00.000  0.23         461.4        207311      
 2023-07-17 02:56:00.000  0.23         454.0        225662      
 2023-07-17 02:57:00.000  0.22         458.2        195893      
 2023-07-17 02:58:00.000  0.21         464.3        209030      
 2023-07-17 02:59:00.000  0.21         463.2        211168      
 2023-07-17 03:00:00.000  0.22         459.1        185680      
 2023-07-17 03:01:00.000  0.22         457.6        165195      
 2023-07-17 03:02:00.000  0.25         459.5        156991      
 2023-07-17 03:03:00.000  0.30         459.9        164373      
 2023-07-17 03:04:00.000  0.29         452.2        150055      
 2023-07-17 03:05:00.000  0.25         437.0        155853      
 2023-07-17 03:06:00.000  0.25         436.9        129544      
 2023-07-17 03:07:00.000  0.26         443.2        86090       
 2023-07-17 03:09:00.000  0.34         442.3        157396      
 2023-07-17 03:10:00.000  0.30         443.9        168332      
 2023-07-17 03:11:00.000  0.36         441.3        158807      
 2023-07-17 03:12:00.000  0.39         438.7        145566      
 2023-07-17 03:13:00.000  0.38         438.6        133044      
 2023-07-17 03:14:00.000  0.35         437.4        134009      
 2023-07-17 03:15:00.000  0.35         434.6        147157      
 2023-07-17 03:16:00.000  0.38         432.5        139147      
 2023-07-17 03:17:00.000  0.39         429.7        124296      
 2023-07-17 03:18:00.000  0.39         423.2        142649      
 2023-07-17 03:19:00.000  0.39         417.8        172403      
 2023-07-17 03:20:00.000  0.40         422.6        178156      
 2023-07-17 03:21:00.000  0.41         430.6        151833      
 2023-07-17 03:22:00.000  0.36         419.2        169634      
 2023-07-17 03:23:00.000  0.36         423.1        159903      
 2023-07-17 03:24:00.000  0.41         450.4        231324      
 2023-07-17 03:25:00.000  0.40         453.5        250518      
 2023-07-17 03:26:00.000  0.37         434.0        172200      
 2023-07-17 03:27:00.000  0.37         430.2        166100      
 2023-07-17 03:28:00.000  0.41         436.2        190208      
 2023-07-17 03:29:00.000  0.40         434.2        185787      
 2023-07-17 03:30:00.000  0.41         428.9        165470      
 2023-07-17 03:31:00.000  0.41         429.0        165105      
 2023-07-17 03:32:00.000  0.41         432.5        178059      
 2023-07-17 03:33:00.000  0.39         430.8        169971      
 2023-07-17 03:34:00.000  0.37         426.4        168076      
 2023-07-17 03:35:00.000  0.42         426.1        201580      
 2023-07-17 03:36:00.000  0.40         423.0        189086      
 2023-07-17 03:37:00.000  0.43         434.0        185463      
 2023-07-17 03:38:00.000  0.41         433.0        168173      
 2023-07-17 03:39:00.000  0.41         431.6        183161      
 2023-07-17 03:40:00.000  0.40         438.8        183397      
 2023-07-17 03:41:00.000  0.40         438.8        183397      
 2023-07-17 03:42:00.000  0.40         441.8        175511      
 2023-07-17 03:43:00.000  0.44         451.2        176991      
 2023-07-17 03:44:00.000  0.43         446.0        168402      
 2023-07-17 03:45:00.000  0.35         439.9        123412      
 2023-07-17 03:46:00.000  0.38         440.6        120533      
 2023-07-17 03:47:00.000  0.40         440.3        134492      
 2023-07-17 03:48:00.000  0.38         440.9        155748      
 2023-07-17 03:49:00.000  0.40         443.4        148670      
 2023-07-17 03:50:00.000  0.41         444.6        101283      
 2023-07-17 03:51:00.000  0.38         446.1        95133       
 2023-07-17 03:52:00.000  0.36         442.5        93023       
 2023-07-17 03:53:00.000  0.36         445.1        88971       
 2023-07-17 03:54:00.000  0.43         465.5        149050      
 2023-07-17 03:55:00.000  0.68         482.8        177166      
 2023-07-17 03:56:00.000  0.50         463.3        214682      
 2023-07-17 03:57:00.000  0.45         450.6        116775      
 2023-07-17 03:58:00.000  0.61         454.7        114077      
 2023-07-17 04:02:00.000  0.93         484.2        163951      
 2023-07-17 04:03:00.000  0.83         480.6        153318      
 2023-07-17 04:04:00.000  0.93         474.2        128296      
 2023-07-17 04:05:00.000  1.37         471.7        102063      
 2023-07-17 04:06:00.000  1.68         475.3        92200       
 2023-07-17 04:07:00.000  1.76         477.3        91500       
 2023-07-17 04:08:00.000  2.16         474.8        74747       
 2023-07-17 04:09:00.000  1.94         474.5        71468       
 2023-07-17 04:10:00.000  2.03         471.2        72809       
 2023-07-17 04:11:00.000  1.66         470.7        80630       
 2023-07-17 04:12:00.000  2.43         469.3        59426       
 2023-07-17 04:13:00.000  2.12         467.5        54953       
 2023-07-17 04:14:00.000  2.10         467.4        54633       
 2023-07-17 04:15:00.000  1.71         466.5        64452       
 2023-07-17 04:16:00.000  1.72         463.5        49201       
 2023-07-17 04:17:00.000  1.63         461.6        57863       
 2023-07-17 04:18:00.000  1.66         460.5        65987       
 2023-07-17 04:19:00.000  1.74         460.4        68572       
 2023-07-17 04:20:00.000  1.73         459.6        67022       
 2023-07-17 04:21:00.000  1.71         458.1        63717       
 2023-07-17 04:22:00.000  1.74         456.7        62949       
 2023-07-17 04:23:00.000  1.70         455.4        65456       
 2023-07-17 04:24:00.000  1.65         456.6        76776       
 2023-07-17 04:25:00.000  1.91         457.1        66107       
 2023-07-17 04:26:00.000  1.87         455.2        70707       
 2023-07-17 04:27:00.000  1.71         457.9        67800       
 2023-07-17 04:28:00.000  1.80         458.2        69706       
 2023-07-17 04:29:00.000  1.93         461.1        71440       
 2023-07-17 04:30:00.000  1.64         461.3        87569       
 2023-07-17 04:31:00.000  1.83         459.5        86371       
 2023-07-17 04:32:00.000  2.17         460.8        78661       
 2023-07-17 04:33:00.000  2.44         458.4        105740      
 2023-07-17 04:34:00.000  2.60         452.0        110212      
 2023-07-17 04:35:00.000  2.87         444.8        108835      
 2023-07-17 04:36:00.000  2.96         442.4        113861      
 2023-07-17 04:37:00.000  2.89         442.2        113758      
 2023-07-17 04:38:00.000  2.92         440.1        112484      
 2023-07-17 04:39:00.000  2.77         441.1        115345      
 2023-07-17 04:40:00.000  2.57         445.4        122934      
 2023-07-17 04:41:00.000  2.68         449.1        107908      
 2023-07-17 04:42:00.000  3.27         448.3        123006      
 2023-07-17 04:43:00.000  3.46         446.5        120124      
 2023-07-17 04:44:00.000  2.93         451.3        120465      
 2023-07-17 04:45:00.000  3.37         441.0        133140      
 2023-07-17 04:46:00.000  3.22         442.4        126649      
 2023-07-17 04:47:00.000  3.19         442.7        125511      
 2023-07-17 04:48:00.000  3.36         441.7        81146       
 2023-07-17 04:49:00.000  3.53         441.0        89283       
 2023-07-17 04:50:00.000  3.04         433.5        91502       
 2023-07-17 04:51:00.000  3.27         436.9        104980      
 2023-07-17 04:52:00.000  3.56         444.2        114078      
 2023-07-17 04:53:00.000  3.29         439.1        95396       
 2023-07-17 04:54:00.000  3.49         434.3        105218      
 2023-07-17 04:55:00.000  3.67         440.6        170599      
 2023-07-17 04:56:00.000  3.03         438.8        158120      
 2023-07-17 04:57:00.000  3.46         432.5        84334       
 2023-07-17 04:58:00.000  3.66         431.8        117070      
 2023-07-17 04:59:00.000  3.91         436.6        115523      
 2023-07-17 05:00:00.000  3.28         437.4        122986      
 2023-07-17 05:01:00.000  3.30         449.2        100230      
 2023-07-17 05:02:00.000  3.08         441.1        90000       
 2023-07-17 05:03:00.000  3.31         443.5        111224      
 2023-07-17 05:04:00.000  2.83         444.0        119036      
 2023-07-17 05:05:00.000  3.02         441.2        99571       
 2023-07-17 05:06:00.000  2.75         445.9        106418      
 2023-07-17 05:07:00.000  2.81         446.3        100709      
 2023-07-17 05:08:00.000  2.94         443.9        92469       
 2023-07-17 05:09:00.000  2.88         447.0        94677       
 2023-07-17 05:10:00.000  3.14         450.8        95326       
 2023-07-17 05:11:00.000  3.01         453.1        110237      
 2023-07-17 05:12:00.000  2.55         456.4        103845      
 2023-07-17 05:13:00.000  2.65         454.7        107520      
 2023-07-17 05:14:00.000  2.42         452.8        111188      
 2023-07-17 05:15:00.000  2.17         449.3        98833       
 2023-07-17 05:16:00.000  2.65         455.8        100797      
 2023-07-17 05:17:00.000  2.65         453.5        108758      
 2023-07-17 05:18:00.000  2.72         452.4        98964       
 2023-07-17 05:19:00.000  2.81         454.0        93116       
 2023-07-17 05:20:00.000  2.83         454.5        92053       
 2023-07-17 05:21:00.000  2.10         472.6        110340      
 2023-07-17 05:22:00.000  2.28         476.0        109155      
 2023-07-17 05:23:00.000  2.05         468.4        109191      
 2023-07-17 05:24:00.000  3.24         452.3        85435       
 2023-07-17 05:25:00.000  5.01         444.0        63492       
 2023-07-17 05:26:00.000  5.06         444.1        71949       
 2023-07-17 05:27:00.000  4.74         443.2        72568       
 2023-07-17 05:28:00.000  4.18         442.8        76478       
 2023-07-17 05:29:00.000  4.62         442.6        73399       
 2023-07-17 05:30:00.000  4.55         441.6        81011       
 2023-07-17 05:31:00.000  5.65         438.4        83151       
 2023-07-17 05:32:00.000  5.18         439.8        82578       
 2023-07-17 05:33:00.000  3.90         448.0        95660       
 2023-07-17 05:34:00.000  4.72         446.5        76808       
 2023-07-17 05:35:00.000  4.64         446.8        76482       
 2023-07-17 05:36:00.000  4.57         448.2        82816       
 2023-07-17 05:37:00.000  4.27         447.5        74943       
 2023-07-17 05:38:00.000  4.07         449.2        74445       
 2023-07-17 05:39:00.000  4.00         450.2        77960       
 2023-07-17 05:40:00.000  4.08         449.6        81768       
 2023-07-17 05:41:00.000  4.12         450.6        84588       
 2023-07-17 05:42:00.000  4.01         452.7        78960       
 2023-07-17 05:43:00.000  4.00         453.4        73775       
 2023-07-17 05:44:00.000  3.90         455.1        86676       
 2023-07-17 05:45:00.000  3.75         453.2        102742      
 2023-07-17 05:46:00.000  4.03         457.1        91479       
 2023-07-17 05:47:00.000  3.42         453.9        76256       
 2023-07-17 05:48:00.000  3.21         444.3        82003       
 2023-07-17 05:49:00.000  3.80         444.9        82878       
 2023-07-17 05:50:00.000  4.01         443.9        79339       
 2023-07-17 05:51:00.000  3.85         445.6        77809       
 2023-07-17 05:52:00.000  3.98         445.3        75199       
 2023-07-17 05:53:00.000  4.04         445.0        74339       
 2023-07-17 05:54:00.000  4.49         446.5        76386       
 2023-07-17 05:55:00.000  4.31         445.9        75459       
 2023-07-17 05:56:00.000  4.23         448.2        75517       
 2023-07-17 05:57:00.000  4.47         450.2        78373       
 2023-07-17 05:58:00.000  4.53         447.9        78378       
 2023-07-17 05:59:00.000  4.42         447.0        73618       
 2023-07-17 06:00:00.000  4.86         447.9        75076       
 2023-07-17 06:01:00.000  4.33         450.8        71708       
 2023-07-17 06:02:00.000  4.88         449.0        70867       
 2023-07-17 06:03:00.000  3.63         449.6        75698       
 2023-07-17 06:04:00.000  4.33         450.0        70859       
 2023-07-17 06:05:00.000  4.23         450.7        76800       
 2023-07-17 06:06:00.000  4.34         447.7        69941       
 2023-07-17 06:07:00.000  4.00         448.5        73550       
 2023-07-17 06:08:00.000  4.33         451.2        70630       
 2023-07-17 06:09:00.000  4.92         449.4        62393       
 2023-07-17 06:10:00.000  4.93         447.7        48794       
 2023-07-17 06:11:00.000  4.40         449.6        57282       
 2023-07-17 06:12:00.000  3.99         449.8        71091       
 2023-07-17 06:13:00.000  4.45         450.8        68535       
 2023-07-17 06:14:00.000  4.72         453.9        65024       
 2023-07-17 06:15:00.000  3.60         451.7        70707       
 2023-07-17 06:16:00.000  3.74         454.4        82253       
 2023-07-17 06:17:00.000  4.25         458.7        85578       
 2023-07-17 06:18:00.000  4.08         456.2        64349       
 2023-07-17 06:19:00.000  2.58         453.7        58805       
 2023-07-17 06:20:00.000  4.54         456.9        79237       
 2023-07-17 06:21:00.000  3.64         449.8        69936       
 2023-07-17 06:22:00.000  3.54         447.7        79959       
 2023-07-17 06:23:00.000  3.25         457.2        84666       
 2023-07-17 06:24:00.000  3.90         459.3        78954       
 2023-07-17 06:25:00.000  4.31         456.2        75839       
 2023-07-17 06:26:00.000  4.39         454.7        75459       
 2023-07-17 06:27:00.000  4.90         457.1        69613       
 2023-07-17 06:28:00.000  4.91         456.0        67999       
 2023-07-17 06:29:00.000  5.01         453.2        64203       
 2023-07-17 06:30:00.000  5.05         455.5        62225       
 2023-07-17 06:31:00.000  4.68         465.6        63038       
 2023-07-17 06:32:00.000  3.89         468.1        63924       
 2023-07-17 06:33:00.000  3.06         466.2        78945       
 2023-07-17 06:34:00.000  3.16         465.5        76233       
 2023-07-17 06:35:00.000  3.25         465.1        80502       
 2023-07-17 06:36:00.000  3.48         465.8        85498       
 2023-07-17 06:37:00.000  3.51         463.8        78419       
 2023-07-17 06:38:00.000  3.67         463.6        65462       
 2023-07-17 06:39:00.000  3.80         462.7        80582       
 2023-07-17 06:40:00.000  3.81         461.9        72171       
 2023-07-17 06:41:00.000  3.75         463.4        73911       
 2023-07-17 06:42:00.000  3.46         465.5        74655       
 2023-07-17 06:43:00.000  3.12         468.0        78598       
 2023-07-17 06:44:00.000  3.14         467.7        83429       
 2023-07-17 06:45:00.000  3.12         465.2        78357       
 2023-07-17 06:46:00.000  2.98         464.6        70553       
 2023-07-17 06:47:00.000  3.24         465.5        73580       
 2023-07-17 06:48:00.000  3.17         465.5        82418       
 2023-07-17 06:49:00.000  3.43         462.0        78936       
 2023-07-17 06:50:00.000  3.28         467.3        80442       
 2023-07-17 06:51:00.000  2.78         467.5        91993       
 2023-07-17 06:52:00.000  3.92         465.9        73306       
 2023-07-17 06:53:00.000  3.33         468.8        79486       
 2023-07-17 06:54:00.000  2.49         470.4        94632       
 2023-07-17 06:55:00.000  2.69         469.3        88898       
 2023-07-17 06:56:00.000  2.93         467.7        87361       
 2023-07-17 06:57:00.000  3.14         471.5        88552       
 2023-07-17 06:58:00.000  3.01         475.5        87829       
 2023-07-17 06:59:00.000  2.88         476.7        87006       
 2023-07-17 07:01:00.000  2.67         482.0        113261      
 2023-07-17 07:02:00.000  2.79         485.8        122785      
 2023-07-17 07:03:00.000  2.95         496.7        150582      
 2023-07-17 07:04:00.000  2.47         503.2        166737      
 2023-07-17 07:05:00.000  1.62         493.7        139121      
 2023-07-17 07:06:00.000  1.84         503.2        164307      
 2023-07-17 07:07:00.000  2.41         486.1        152388      
 2023-07-17 07:08:00.000  2.19         495.3        156079      
 2023-07-17 07:09:00.000  2.15         496.9        168451      
